suite,task,official_group,scale,difficulty,category,version,mode,harness_backend,model,repeats,paired_success_repeats,usage_sources,success_rate,success_tokens_mean,success_prompt_tokens_mean,success_completion_tokens_mean,avoided_tokens_mean,total_tokens_mean,total_tokens_p50,total_tokens_p95,total_tokens_p99,recovery_wall_s_p50,recovery_wall_s_p95
swe,sympy__sympy-11400,sympy/sympy,short,,sympy/sympy,1.0,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.397836,34.397836
swe,sympy__sympy-11400,sympy/sympy,short,,sympy/sympy,1.0,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.523145,10.523145
swe,sympy__sympy-11400,sympy/sympy,short,,sympy/sympy,1.0,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.542591,10.542591
swe,sympy__sympy-11870,sympy/sympy,short,,sympy/sympy,1.1,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.806958,33.806958
swe,sympy__sympy-11870,sympy/sympy,short,,sympy/sympy,1.1,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.878402,10.878402
swe,sympy__sympy-11870,sympy/sympy,short,,sympy/sympy,1.1,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.974572,10.974572
swe,sympy__sympy-11897,sympy/sympy,short,,sympy/sympy,1.0,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.915247,32.915247
swe,sympy__sympy-11897,sympy/sympy,short,,sympy/sympy,1.0,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.747161,10.747161
swe,sympy__sympy-11897,sympy/sympy,short,,sympy/sympy,1.0,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.764382,10.764382
swe,sympy__sympy-12171,sympy/sympy,short,,sympy/sympy,1.0,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.538472,34.538472
swe,sympy__sympy-12171,sympy/sympy,short,,sympy/sympy,1.0,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.807025,10.807025
swe,sympy__sympy-12171,sympy/sympy,short,,sympy/sympy,1.0,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.767591,10.767591
swe,sympy__sympy-12236,sympy/sympy,medium,,sympy/sympy,1.0,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.376752,34.376752
swe,sympy__sympy-12236,sympy/sympy,medium,,sympy/sympy,1.0,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.565225,10.565225
swe,sympy__sympy-12236,sympy/sympy,medium,,sympy/sympy,1.0,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.85151,10.85151
swe,sympy__sympy-12419,sympy/sympy,short,,sympy/sympy,1.0,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.952066,34.952066
swe,sympy__sympy-12419,sympy/sympy,short,,sympy/sympy,1.0,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.70252,10.70252
swe,sympy__sympy-12419,sympy/sympy,short,,sympy/sympy,1.0,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.617271,10.617271
swe,sympy__sympy-12454,sympy/sympy,medium,,sympy/sympy,1.0,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.143113,34.143113
swe,sympy__sympy-12454,sympy/sympy,medium,,sympy/sympy,1.0,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.673724,10.673724
swe,sympy__sympy-12454,sympy/sympy,medium,,sympy/sympy,1.0,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.685471,10.685471
swe,sympy__sympy-13031,sympy/sympy,short,,sympy/sympy,1.1,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.138797,34.138797
swe,sympy__sympy-13031,sympy/sympy,short,,sympy/sympy,1.1,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.668789,10.668789
swe,sympy__sympy-13031,sympy/sympy,short,,sympy/sympy,1.1,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.523134,10.523134
swe,sympy__sympy-13043,sympy/sympy,short,,sympy/sympy,1.1,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.324916,36.324916
swe,sympy__sympy-13043,sympy/sympy,short,,sympy/sympy,1.1,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.785486,10.785486
swe,sympy__sympy-13043,sympy/sympy,short,,sympy/sympy,1.1,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.901643,10.901643
swe,sympy__sympy-13146,sympy/sympy,short,,sympy/sympy,1.1,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.041686,33.041686
swe,sympy__sympy-13146,sympy/sympy,short,,sympy/sympy,1.1,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.628725,10.628725
swe,sympy__sympy-13146,sympy/sympy,short,,sympy/sympy,1.1,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.028629,11.028629
swe,sympy__sympy-13437,sympy/sympy,short,,sympy/sympy,1.1,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.029095,35.029095
swe,sympy__sympy-13437,sympy/sympy,short,,sympy/sympy,1.1,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.938519,10.938519
swe,sympy__sympy-13437,sympy/sympy,short,,sympy/sympy,1.1,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.912869,10.912869
swe,sympy__sympy-13471,sympy/sympy,short,,sympy/sympy,1.1,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.76045,33.76045
swe,sympy__sympy-13471,sympy/sympy,short,,sympy/sympy,1.1,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.781714,10.781714
swe,sympy__sympy-13471,sympy/sympy,short,,sympy/sympy,1.1,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.909446,10.909446
swe,sympy__sympy-13480,sympy/sympy,short,,sympy/sympy,1.1,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.142247,36.142247
swe,sympy__sympy-13480,sympy/sympy,short,,sympy/sympy,1.1,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.861228,10.861228
swe,sympy__sympy-13480,sympy/sympy,short,,sympy/sympy,1.1,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.966778,10.966778
swe,sympy__sympy-13647,sympy/sympy,short,,sympy/sympy,1.1,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.948493,32.948493
swe,sympy__sympy-13647,sympy/sympy,short,,sympy/sympy,1.1,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.747046,10.747046
swe,sympy__sympy-13647,sympy/sympy,short,,sympy/sympy,1.1,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.867565,10.867565
swe,sympy__sympy-13895,sympy/sympy,short,,sympy/sympy,1.1,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.093702,38.093702
swe,sympy__sympy-13895,sympy/sympy,short,,sympy/sympy,1.1,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.082055,11.082055
swe,sympy__sympy-13895,sympy/sympy,short,,sympy/sympy,1.1,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.171911,11.171911
swe,sympy__sympy-13915,sympy/sympy,short,,sympy/sympy,1.1,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.697819,36.697819
swe,sympy__sympy-13915,sympy/sympy,short,,sympy/sympy,1.1,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.915173,10.915173
swe,sympy__sympy-13915,sympy/sympy,short,,sympy/sympy,1.1,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.077066,11.077066
swe,sympy__sympy-13971,sympy/sympy,short,,sympy/sympy,1.1,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.106973,34.106973
swe,sympy__sympy-13971,sympy/sympy,short,,sympy/sympy,1.1,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.972943,10.972943
swe,sympy__sympy-13971,sympy/sympy,short,,sympy/sympy,1.1,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.806275,10.806275
swe,sympy__sympy-14024,sympy/sympy,short,,sympy/sympy,1.1,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.025527,35.025527
swe,sympy__sympy-14024,sympy/sympy,short,,sympy/sympy,1.1,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.937791,10.937791
swe,sympy__sympy-14024,sympy/sympy,short,,sympy/sympy,1.1,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.047752,11.047752
swe,sympy__sympy-14308,sympy/sympy,short,,sympy/sympy,1.1,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.035664,34.035664
swe,sympy__sympy-14308,sympy/sympy,short,,sympy/sympy,1.1,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.951153,10.951153
swe,sympy__sympy-14308,sympy/sympy,short,,sympy/sympy,1.1,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.716206,10.716206
swe,sympy__sympy-14317,sympy/sympy,short,,sympy/sympy,1.1,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.294814,32.294814
swe,sympy__sympy-14317,sympy/sympy,short,,sympy/sympy,1.1,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.423015,11.423015
swe,sympy__sympy-14317,sympy/sympy,short,,sympy/sympy,1.1,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.956664,10.956664
swe,sympy__sympy-14396,sympy/sympy,medium,,sympy/sympy,1.1,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.84402,33.84402
swe,sympy__sympy-14396,sympy/sympy,medium,,sympy/sympy,1.1,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.871589,10.871589
swe,sympy__sympy-14396,sympy/sympy,medium,,sympy/sympy,1.1,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.024453,11.024453
swe,sympy__sympy-14774,sympy/sympy,short,,sympy/sympy,1.1,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.251031,36.251031
swe,sympy__sympy-14774,sympy/sympy,short,,sympy/sympy,1.1,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.015321,11.015321
swe,sympy__sympy-14774,sympy/sympy,short,,sympy/sympy,1.1,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.96316,10.96316
swe,sympy__sympy-14817,sympy/sympy,medium,,sympy/sympy,1.1,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.403308,33.403308
swe,sympy__sympy-14817,sympy/sympy,medium,,sympy/sympy,1.1,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.329368,11.329368
swe,sympy__sympy-14817,sympy/sympy,medium,,sympy/sympy,1.1,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.200844,11.200844
swe,sympy__sympy-15011,sympy/sympy,short,,sympy/sympy,1.2,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.783061,35.783061
swe,sympy__sympy-15011,sympy/sympy,short,,sympy/sympy,1.2,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.16488,11.16488
swe,sympy__sympy-15011,sympy/sympy,short,,sympy/sympy,1.2,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.826931,10.826931
swe,sympy__sympy-15308,sympy/sympy,short,,sympy/sympy,1.4,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.869957,31.869957
swe,sympy__sympy-15308,sympy/sympy,short,,sympy/sympy,1.4,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.558759,11.558759
swe,sympy__sympy-15308,sympy/sympy,short,,sympy/sympy,1.4,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.482348,11.482348
swe,sympy__sympy-15345,sympy/sympy,short,,sympy/sympy,1.4,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.122168,37.122168
swe,sympy__sympy-15345,sympy/sympy,short,,sympy/sympy,1.4,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.472722,11.472722
swe,sympy__sympy-15345,sympy/sympy,short,,sympy/sympy,1.4,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.190503,11.190503
swe,sympy__sympy-15346,sympy/sympy,short,,sympy/sympy,1.4,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.868956,40.868956
swe,sympy__sympy-15346,sympy/sympy,short,,sympy/sympy,1.4,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.17161,11.17161
swe,sympy__sympy-15346,sympy/sympy,short,,sympy/sympy,1.4,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.365975,11.365975
swe,sympy__sympy-15609,sympy/sympy,short,,sympy/sympy,1.4,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.917061,32.917061
swe,sympy__sympy-15609,sympy/sympy,short,,sympy/sympy,1.4,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.337956,11.337956
swe,sympy__sympy-15609,sympy/sympy,short,,sympy/sympy,1.4,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.156131,11.156131
swe,sympy__sympy-15678,sympy/sympy,short,,sympy/sympy,1.4,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.896781,35.896781
swe,sympy__sympy-15678,sympy/sympy,short,,sympy/sympy,1.4,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.31275,11.31275
swe,sympy__sympy-15678,sympy/sympy,short,,sympy/sympy,1.4,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.293603,11.293603
swe,sympy__sympy-16106,sympy/sympy,medium,,sympy/sympy,1.4,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.192958,34.192958
swe,sympy__sympy-16106,sympy/sympy,medium,,sympy/sympy,1.4,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.274025,11.274025
swe,sympy__sympy-16106,sympy/sympy,medium,,sympy/sympy,1.4,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.515479,11.515479
swe,sympy__sympy-16281,sympy/sympy,medium,,sympy/sympy,1.4,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.715587,35.715587
swe,sympy__sympy-16281,sympy/sympy,medium,,sympy/sympy,1.4,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.357054,11.357054
swe,sympy__sympy-16281,sympy/sympy,medium,,sympy/sympy,1.4,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.675349,11.675349
swe,sympy__sympy-16503,sympy/sympy,short,,sympy/sympy,1.5,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.483733,36.483733
swe,sympy__sympy-16503,sympy/sympy,short,,sympy/sympy,1.5,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.346785,11.346785
swe,sympy__sympy-16503,sympy/sympy,short,,sympy/sympy,1.5,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.408981,11.408981
swe,sympy__sympy-16792,sympy/sympy,medium,,sympy/sympy,1.5,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.840632,38.840632
swe,sympy__sympy-16792,sympy/sympy,medium,,sympy/sympy,1.5,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.364369,11.364369
swe,sympy__sympy-16792,sympy/sympy,medium,,sympy/sympy,1.5,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.375344,11.375344
swe,sympy__sympy-16988,sympy/sympy,short,,sympy/sympy,1.5,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.267151,36.267151
swe,sympy__sympy-16988,sympy/sympy,short,,sympy/sympy,1.5,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.403713,11.403713
swe,sympy__sympy-16988,sympy/sympy,short,,sympy/sympy,1.5,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.578285,11.578285
swe,sympy__sympy-17022,sympy/sympy,short,,sympy/sympy,1.5,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.497389,36.497389
swe,sympy__sympy-17022,sympy/sympy,short,,sympy/sympy,1.5,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.390937,11.390937
swe,sympy__sympy-17022,sympy/sympy,short,,sympy/sympy,1.5,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.427744,11.427744
swe,sympy__sympy-17139,sympy/sympy,medium,,sympy/sympy,1.5,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.484579,35.484579
swe,sympy__sympy-17139,sympy/sympy,medium,,sympy/sympy,1.5,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.569725,11.569725
swe,sympy__sympy-17139,sympy/sympy,medium,,sympy/sympy,1.5,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.56181,11.56181
swe,sympy__sympy-17630,sympy/sympy,medium,,sympy/sympy,1.5,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.142857,36.142857
swe,sympy__sympy-17630,sympy/sympy,medium,,sympy/sympy,1.5,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.160606,11.160606
swe,sympy__sympy-17630,sympy/sympy,medium,,sympy/sympy,1.5,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.524679,11.524679
swe,sympy__sympy-17655,sympy/sympy,medium,,sympy/sympy,1.5,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.386456,52.386456
swe,sympy__sympy-17655,sympy/sympy,medium,,sympy/sympy,1.5,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.126619,25.126619
swe,sympy__sympy-17655,sympy/sympy,medium,,sympy/sympy,1.5,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.102527,25.102527
swe,sympy__sympy-18057,sympy/sympy,medium,,sympy/sympy,1.6,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.620251,36.620251
swe,sympy__sympy-18057,sympy/sympy,medium,,sympy/sympy,1.6,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.299231,11.299231
swe,sympy__sympy-18057,sympy/sympy,medium,,sympy/sympy,1.6,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.286006,11.286006
swe,sympy__sympy-18087,sympy/sympy,short,,sympy/sympy,1.6,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.486801,136.486801
swe,sympy__sympy-18087,sympy/sympy,short,,sympy/sympy,1.6,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.702366,108.702366
swe,sympy__sympy-18087,sympy/sympy,short,,sympy/sympy,1.6,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.538334,110.538334
swe,sympy__sympy-18189,sympy/sympy,short,,sympy/sympy,1.6,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.536664,67.536664
swe,sympy__sympy-18189,sympy/sympy,short,,sympy/sympy,1.6,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.020464,43.020464
swe,sympy__sympy-18189,sympy/sympy,short,,sympy/sympy,1.6,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.920151,42.920151
swe,sympy__sympy-18199,sympy/sympy,short,,sympy/sympy,1.6,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.689818,41.689818
swe,sympy__sympy-18199,sympy/sympy,short,,sympy/sympy,1.6,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.347885,11.347885
swe,sympy__sympy-18199,sympy/sympy,short,,sympy/sympy,1.6,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.163365,11.163365
swe,sympy__sympy-18532,sympy/sympy,short,,sympy/sympy,1.6,causal,oracle,oracle,1,1,oracle,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.954548,36.954548
swe,sympy__sympy-18532,sympy/sympy,short,,sympy/sympy,1.6,temporal_checkpoint,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.351323,11.351323
swe,sympy__sympy-18532,sympy/sympy,short,,sympy/sympy,1.6,whole_branch_abort,oracle,oracle,1,0,oracle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.306904,11.306904
